"","Date","Location Description","Arrest","Beat","District","Latitude","Longitude"
"4781","05/09/2016 12:41:00 PM","HOSPITAL BUILDING/GROUNDS",FALSE,1023,10,41.86108146,-87.69379005
"4782","05/09/2016 12:00:00 PM","TAVERN/LIQUOR STORE",TRUE,725,7,41.76855971,-87.6632506
"4783","05/09/2016 04:45:00 AM","STREET",FALSE,2431,24,42.00757834,-87.66572632
"4784","05/09/2016 10:30:00 AM","STREET",TRUE,1132,11,41.87255317,-87.72421291
"4785","05/09/2016 01:29:00 PM","SIDEWALK",TRUE,1235,12,41.85804015,-87.65030268
"4786","05/09/2016 10:19:00 AM","APARTMENT",FALSE,1413,14,41.91918094,-87.71097565
"4787","05/09/2016 10:50:00 AM","APARTMENT",TRUE,323,3,41.76404189,-87.60626669
"4788","05/09/2016 01:12:00 PM","POLICE FACILITY/VEH PARKING LOT",TRUE,621,6,41.75192833,-87.64407726
"4789","05/09/2016 01:16:00 PM","DEPARTMENT STORE",FALSE,1824,18,41.90077567,-87.62662133
"4790","05/09/2016 11:45:00 AM","SIDEWALK",FALSE,612,6,41.75174274,-87.66186068
"4791","05/09/2016 01:00:00 PM","OTHER",FALSE,513,5,41.69396464,-87.62141311
"4792","05/09/2016 12:25:00 PM","APARTMENT",FALSE,632,6,41.74327484,-87.60136737
"4793","05/09/2016 10:50:00 AM","STREET",FALSE,223,2,41.80291685,-87.60790694
"4794","05/09/2016 02:15:00 PM","WAREHOUSE",FALSE,1214,12,41.88675816,-87.6506726
"4795","05/09/2016 11:50:00 AM","SCHOOL, PUBLIC, BUILDING",TRUE,1812,18,41.91864652,-87.64613311
"4796","05/09/2016 01:15:00 PM","STREET",FALSE,215,2,41.80991688,-87.62986943
"4797","05/09/2016 11:58:00 AM","APARTMENT",FALSE,2023,20,41.98063946,-87.65510293
"4798","05/09/2016 11:35:00 AM","SIDEWALK",FALSE,612,6,41.75332696,-87.64896587
"4799","05/09/2016 04:42:00 AM","RESTAURANT",FALSE,1932,19,41.92544426,-87.64940046
"4800","05/09/2016 08:56:00 AM","RESIDENCE",TRUE,1824,18,41.90062965,-87.62831264
"4801","05/09/2016 01:50:00 PM","SCHOOL, PUBLIC, BUILDING",FALSE,512,5,41.70751943,-87.60183902
"4802","05/09/2016 12:00:00 AM","SIDEWALK",FALSE,1513,15,41.86856449,-87.77301113
"4803","05/09/2016 12:45:00 PM","APARTMENT",FALSE,1023,10,41.86526703,-87.69587032
"4804","05/09/2016 01:24:00 PM","ALLEY",FALSE,1423,14,41.90744381,-87.69447737
"4805","05/09/2016 12:30:00 PM","GROCERY FOOD STORE",FALSE,914,9,41.85380779,-87.63286839
"4806","05/09/2016 12:30:00 PM","SCHOOL, PUBLIC, BUILDING",FALSE,1024,10,41.84904557,-87.70882978
"4807","05/09/2016 02:30:00 PM","SCHOOL, PUBLIC, BUILDING",TRUE,915,9,41.82834795,-87.63265068
"4808","05/09/2016 02:00:00 PM","RESIDENCE",FALSE,1124,11,41.87834271,-87.70974169
"4809","05/09/2016 01:40:00 PM","RESIDENTIAL YARD (FRONT/BACK)",FALSE,1123,11,41.87831972,-87.71157424
"4810","05/09/2016 07:30:00 AM","SIDEWALK",FALSE,1112,11,41.89545729,-87.71661999
"4811","05/09/2016 12:45:00 PM","STREET",TRUE,1531,15,41.89497697,-87.74914489
"4812","05/09/2016 12:15:00 PM","APARTMENT",FALSE,123,1,41.87055057,-87.62616865
"4813","05/09/2016 06:50:00 AM","OTHER",FALSE,835,8,41.75416912,-87.69417084
"4814","05/09/2016 01:29:00 PM","ALLEY",FALSE,2534,25,41.90316935,-87.73123945
"4815","05/09/2016 11:37:00 AM","APARTMENT",FALSE,1624,16,41.9556587,-87.77931131
"4816","05/09/2016 03:00:00 PM","DEPARTMENT STORE",TRUE,111,1,41.88350019,-87.6278767
"4817","05/09/2016 12:30:00 PM","STREET",FALSE,122,1,41.88447161,-87.63280163
"4818","05/09/2016 02:40:00 PM","PARKING LOT/GARAGE(NON.RESID.)",TRUE,533,5,41.65421448,-87.60588946
"4819","05/09/2016 10:45:00 AM","ALLEY",FALSE,2534,25,41.91419444,-87.72891304
"4820","05/09/2016 12:08:00 PM","SIDEWALK",TRUE,634,6,41.72167927,-87.62714764
"4821","05/09/2016 03:05:00 PM","COMMERCIAL / BUSINESS OFFICE",FALSE,213,2,41.81657342,-87.62079053
"4822","05/09/2016 12:00:00 PM","COMMERCIAL / BUSINESS OFFICE",TRUE,112,1,41.87988689,-87.62935957
"4823","05/09/2016 09:15:00 AM","VEHICLE NON-COMMERCIAL",FALSE,1913,19,41.96399729,-87.66375841
"4824","05/09/2016 04:05:00 PM","STREET",FALSE,1732,17,41.94275937,-87.72532786
"4825","05/09/2016 01:00:00 PM","STREET",FALSE,1925,19,41.95386239,-87.64510423
"4826","05/09/2016 10:45:00 AM","CREDIT UNION",FALSE,111,1,41.88321078,-87.62990697
"4827","05/09/2016 03:30:00 PM","SCHOOL, PUBLIC, BUILDING",FALSE,711,7,41.79352178,-87.64149021
"4828","05/09/2016 12:00:00 AM","STREET",FALSE,633,6,41.73115606,-87.60613575
"4829","05/09/2016 02:00:00 PM","STREET",FALSE,922,9,41.8059785,-87.68435446
"4830","05/09/2016 02:40:00 PM","VEHICLE NON-COMMERCIAL",FALSE,713,7,41.77954061,-87.65966427
"4831","05/09/2016 02:05:00 PM","RESIDENCE",FALSE,725,7,41.77147691,-87.662784
"4832","05/09/2016 03:35:00 PM","SIDEWALK",FALSE,725,7,41.77898725,-87.66547384
"4833","05/09/2016 08:15:00 AM","RESIDENCE",FALSE,421,4,41.75662336,-87.55303151
"4834","05/09/2016 02:45:00 PM","SIDEWALK",FALSE,813,8,41.78557418,-87.73849369
"4835","05/09/2016 12:50:00 PM","STREET",FALSE,713,7,41.79310678,-87.66455719
"4836","05/09/2016 04:05:00 PM","SMALL RETAIL STORE",FALSE,1834,18,41.89329881,-87.62636586
"4837","05/09/2016 02:21:00 PM","DEPARTMENT STORE",TRUE,621,6,41.75146446,-87.6440639
"4838","05/09/2016 12:13:00 PM","STREET",TRUE,212,2,41.82410919,-87.60633963
"4839","05/09/2016 10:32:00 AM","OTHER",FALSE,733,7,41.76608612,-87.6505018
"4840","05/09/2016 11:00:00 AM","APARTMENT",FALSE,1023,10,41.86521884,-87.69460422
"4841","05/09/2016 02:15:00 PM","DEPARTMENT STORE",TRUE,622,6,41.73614812,-87.62907024
"4842","05/09/2016 02:55:00 PM","SMALL RETAIL STORE",FALSE,2515,25,41.91707881,-87.75669596
"4843","05/09/2016 03:00:00 PM","PARK PROPERTY",FALSE,211,2,41.83726153,-87.6079302
"4844","05/09/2016 09:00:00 AM","RESIDENTIAL YARD (FRONT/BACK)",FALSE,513,5,41.69431234,-87.63109027
"4845","05/09/2016 03:33:00 PM","RESIDENCE-GARAGE",TRUE,1832,18,41.89796619,-87.63164406
"4846","05/09/2016 04:01:00 PM","SIDEWALK",TRUE,512,5,41.70071556,-87.62896264
"4847","05/09/2016 03:20:00 PM","RESIDENCE",FALSE,824,8,41.78765357,-87.68508933
"4848","05/09/2016 07:55:00 AM","PARKING LOT/GARAGE(NON.RESID.)",FALSE,314,3,41.78191638,-87.59308914
"4849","05/09/2016 04:15:00 PM","OTHER",FALSE,832,8,41.76466941,-87.68496886
"4850","05/09/2016 04:10:00 PM","APARTMENT",FALSE,1611,16,41.99289604,-87.79807295
"4851","05/09/2016 01:20:00 PM","SMALL RETAIL STORE",FALSE,1631,16,41.94054408,-87.80683616
"4852","05/09/2016 04:00:00 PM","SIDEWALK",FALSE,831,8,41.77111794,-87.69318512
"4853","05/09/2016 02:30:00 PM","RESIDENCE",FALSE,1611,16,42.00649467,-87.81506433
"4854","05/09/2016 05:00:00 PM","STREET",FALSE,1221,12,41.88974714,-87.67568085
"4855","05/09/2016 04:00:00 PM","SIDEWALK",TRUE,421,4,41.75310285,-87.55027056
"4856","05/09/2016 04:08:00 PM","RESIDENCE",FALSE,324,3,41.76512048,-87.58364926
"4857","05/09/2016 11:40:00 AM","SCHOOL, PRIVATE, BUILDING",FALSE,1633,16,41.93847653,-87.77409024
"4858","05/09/2016 08:30:00 AM","OTHER",FALSE,2533,25,41.90439844,-87.74601369
"4859","05/09/2016 03:45:00 PM","SCHOOL, PUBLIC, GROUNDS",FALSE,133,1,41.84406172,-87.62908081
"4860","05/09/2016 03:01:00 PM","SIDEWALK",FALSE,831,8,41.76369503,-87.68933322
"4861","05/09/2016 11:40:00 AM","RESTAURANT",FALSE,124,1,41.86854191,-87.63923536
"4862","05/09/2016 02:00:00 PM","SIDEWALK",FALSE,2212,22,41.70637884,-87.68085627
"4863","05/09/2016 02:30:00 PM","CTA STATION",FALSE,711,7,41.77997505,-87.63093738
"4864","05/09/2016 04:00:00 PM","APARTMENT",FALSE,825,8,41.7785273,-87.6921582
"4865","05/09/2016 03:00:00 PM","APARTMENT",FALSE,1135,11,41.87376574,-87.69929605
"4866","05/09/2016 02:50:00 PM","STREET",FALSE,1113,11,41.88317115,-87.74162514
"4867","05/09/2016 04:00:00 PM","MEDICAL/DENTAL OFFICE",FALSE,1233,12,41.86681221,-87.67211614
"4868","05/09/2016 08:00:00 AM","STREET",FALSE,233,2,41.79496593,-87.60562025
"4869","05/09/2016 05:20:00 PM","RESIDENCE",FALSE,714,7,41.78050833,-87.6727212
"4870","05/09/2016 12:32:00 PM","RESIDENCE",FALSE,523,5,41.66817777,-87.63918119
"4871","05/09/2016 03:28:00 PM","STREET",TRUE,231,2,41.80132025,-87.61938615
"4872","05/09/2016 04:00:00 PM","DEPARTMENT STORE",TRUE,2234,22,41.68198895,-87.66256807
"4873","05/09/2016 03:20:00 PM","STREET",FALSE,2211,22,41.71189134,-87.72109538
"4874","05/09/2016 02:20:00 PM","HOTEL/MOTEL",FALSE,112,1,41.88077543,-87.62702903
"4875","05/09/2016 02:15:00 PM","SCHOOL, PUBLIC, BUILDING",FALSE,1921,19,41.94672451,-87.69150118
"4876","05/09/2016 04:30:00 PM","APARTMENT",FALSE,2222,22,41.7280284,-87.65798634
"4877","05/09/2016 05:20:00 PM","NURSING HOME/RETIREMENT HOME",TRUE,1411,14,41.9291045,-87.69753195
"4878","05/09/2016 02:00:00 AM","STREET",FALSE,1422,14,41.907754,-87.70694642
"4879","05/09/2016 03:30:00 PM","STREET",FALSE,1031,10,41.83683726,-87.72848921
"4880","05/09/2016 12:34:00 PM","STREET",FALSE,831,8,41.77356803,-87.69852413
"4881","05/09/2016 12:00:00 PM","CTA BUS STOP",FALSE,713,7,41.77960537,-87.65481301
"4882","05/09/2016 03:47:00 PM","OTHER",TRUE,824,8,41.79221937,-87.68399455
"4883","05/09/2016 02:30:00 PM","RESIDENCE",FALSE,722,7,41.7720294,-87.63483662
"4884","05/09/2016 03:24:00 PM","RESIDENCE PORCH/HALLWAY",TRUE,624,6,41.75616344,-87.60287386
"4885","05/09/2016 04:30:00 PM","RESIDENCE-GARAGE",FALSE,1812,18,41.92179165,-87.65031399
"4886","05/09/2016 04:45:00 PM","PARKING LOT/GARAGE(NON.RESID.)",TRUE,321,3,41.77327325,-87.59245167
"4887","05/09/2016 02:00:00 PM","HOTEL/MOTEL",FALSE,114,1,41.88816513,-87.62293721
"4888","05/09/2016 05:00:00 PM","RESTAURANT",FALSE,112,1,41.88156889,-87.62619773
"4889","05/09/2016 01:00:00 PM","STREET",FALSE,1814,18,41.91724509,-87.63535697
"4890","05/09/2016 12:00:00 PM","STREET",TRUE,915,9,41.82970086,-87.64673668
"4891","05/09/2016 05:11:00 PM","RESIDENTIAL YARD (FRONT/BACK)",TRUE,2533,25,41.91327117,-87.74720723
"4892","05/09/2016 03:30:00 PM","RESIDENCE",FALSE,2521,25,41.92507823,-87.754511
"4893","05/09/2016 11:45:00 AM","SCHOOL, PUBLIC, GROUNDS",TRUE,913,9,41.83378359,-87.64983409
"4894","05/09/2016 03:30:00 PM","RESIDENCE PORCH/HALLWAY",FALSE,1523,15,41.88843814,-87.76514712
"4895","05/09/2016 01:35:00 PM","COLLEGE/UNIVERSITY GROUNDS",FALSE,511,5,41.7128602,-87.59246461
"4896","05/09/2016 12:00:00 AM","RESIDENCE PORCH/HALLWAY",FALSE,1033,10,41.84915102,-87.69704335
"4897","05/09/2016 09:30:00 AM","RESIDENCE-GARAGE",FALSE,1631,16,41.94027258,-87.82763467
"4898","05/09/2016 02:00:00 PM","STREET",FALSE,421,4,41.75625468,-87.56510852
"4899","05/09/2016 04:00:00 PM","DEPARTMENT STORE",TRUE,1732,17,41.94523828,-87.71267048
"4900","05/09/2016 04:32:00 PM","SCHOOL, PUBLIC, BUILDING",TRUE,523,5,41.66980929,-87.63442748
"4901","05/09/2016 04:30:00 PM","STREET",FALSE,831,8,41.76408336,-87.6930168
"4902","05/09/2016 03:49:00 PM","SIDEWALK",TRUE,613,6,41.74046775,-87.64860777
"4903","05/09/2016 05:30:00 PM","RESIDENTIAL YARD (FRONT/BACK)",TRUE,1133,11,41.87173303,-87.71657273
"4904","05/09/2016 04:00:00 PM","NURSING HOME/RETIREMENT HOME",FALSE,1013,10,41.849174,-87.71736571
"4905","05/09/2016 04:30:00 PM","SIDEWALK",FALSE,1523,15,41.88675567,-87.76509592
"4906","05/09/2016 11:50:00 AM","DRIVEWAY - RESIDENTIAL",TRUE,915,9,41.82939107,-87.65093388
"4907","05/09/2016 11:45:00 AM","STREET",TRUE,913,9,41.83378359,-87.64983409
"4908","05/09/2016 11:45:00 AM","SCHOOL, PUBLIC, GROUNDS",TRUE,934,9,41.79687848,-87.64889513
"4909","05/09/2016 06:23:00 PM","SMALL RETAIL STORE",TRUE,131,1,41.85974695,-87.63027064
"4910","05/09/2016 04:30:00 PM","SIDEWALK",FALSE,714,7,41.7806356,-87.66909381
"4911","05/09/2016 04:25:00 PM","RESIDENCE",FALSE,324,3,41.76237682,-87.5905061
"4912","05/09/2016 04:45:00 PM","RESIDENCE",FALSE,835,8,41.75285502,-87.70369045
"4913","05/09/2016 04:00:00 PM","SIDEWALK",FALSE,732,7,41.75931313,-87.63451639
"4914","05/09/2016 05:34:00 PM","CTA BUS",TRUE,1124,11,41.87741298,-87.69832732
"4915","05/09/2016 06:33:00 PM","APARTMENT",FALSE,723,7,41.77730987,-87.64080292
"4916","05/09/2016 04:40:00 PM","STREET",FALSE,2233,22,41.68626559,-87.63734664
"4917","05/09/2016 06:10:00 PM","APARTMENT",TRUE,1622,16,41.97406961,-87.78101995
"4918","05/09/2016 04:46:00 PM","APARTMENT",FALSE,2433,24,41.9935587,-87.6554955
"4919","05/09/2016 03:23:00 PM","RESIDENCE",FALSE,511,5,41.71619684,-87.595807
"4920","05/09/2016 06:20:00 PM","VEHICLE NON-COMMERCIAL",FALSE,1434,14,41.91050544,-87.67631647
"4921","05/09/2016 05:45:00 PM","RESIDENCE",FALSE,522,5,41.69248681,-87.63145064
"4922","05/09/2016 05:15:00 PM","RESIDENCE",TRUE,421,4,41.75286097,-87.55993762
"4923","05/09/2016 05:00:00 PM","APARTMENT",FALSE,323,3,41.76493642,-87.60798672
"4924","05/09/2016 06:00:00 PM","CTA STATION",TRUE,725,7,41.7788646,-87.6642029
"4925","05/09/2016 04:06:00 PM","RESIDENCE",TRUE,1235,12,41.85664872,-87.65259702
"4926","05/09/2016 03:25:00 PM","RESIDENCE",FALSE,813,8,41.78519927,-87.73394681
"4927","05/09/2016 06:00:00 PM","CTA STATION",TRUE,725,7,41.77888383,-87.66420637
"4928","05/09/2016 07:25:00 AM","RESIDENCE-GARAGE",FALSE,835,8,41.75080711,-87.70607787
"4929","05/09/2016 06:15:00 PM","GROCERY FOOD STORE",TRUE,1922,19,41.9417486,-87.66871808
"4930","05/09/2016 06:45:00 PM","APARTMENT",FALSE,422,4,41.74878709,-87.55284058
"4931","05/09/2016 04:10:00 PM","APARTMENT",FALSE,1222,12,41.88544093,-87.7024968
"4932","05/09/2016 06:00:00 PM","SIDEWALK",TRUE,121,1,41.87884043,-87.63958293
"4933","05/09/2016 04:00:00 PM","RESIDENCE",FALSE,414,4,41.75631436,-87.57242685
"4934","05/09/2016 05:52:00 PM","STREET",TRUE,423,4,41.73097116,-87.56097693
"4935","05/09/2016 02:00:00 AM","RESIDENCE-GARAGE",FALSE,1013,10,41.84710388,-87.71975285
"4936","05/09/2016 06:00:00 PM","DRUG STORE",TRUE,423,4,41.72917087,-87.55123535
"4937","05/09/2016 06:30:00 PM","RESIDENCE",FALSE,1712,17,41.97846642,-87.71239573
"4938","05/09/2016 03:30:00 PM","MOVIE HOUSE/THEATER",FALSE,124,1,41.86854191,-87.63923536
"4939","05/09/2016 05:30:00 PM","APARTMENT",FALSE,1624,16,41.95517866,-87.75269462
"4940","05/09/2016 06:07:00 PM","SMALL RETAIL STORE",TRUE,531,5,41.6887561,-87.6210019
"4941","05/09/2016 02:30:00 PM","RESIDENTIAL YARD (FRONT/BACK)",FALSE,424,4,41.74601208,-87.54793088
"4942","05/09/2016 09:00:00 AM","OTHER",FALSE,1621,16,41.98590247,-87.76413418
"4943","05/09/2016 07:12:00 PM","RESIDENCE",FALSE,421,4,41.75288125,-87.55846779
"4944","05/09/2016 06:00:00 PM","CTA STATION",TRUE,725,7,41.77888383,-87.66420637
"4945","07/09/2015 01:44:06 PM","RESIDENCE",TRUE,713,7,NA,NA
"4946","05/09/2016 02:51:00 PM","SIDEWALK",FALSE,423,4,41.73487956,-87.55414109
"4947","05/09/2016 04:27:00 PM","VEHICLE NON-COMMERCIAL",TRUE,431,4,41.71166724,-87.56788476
"4948","05/09/2016 05:50:00 PM","CHA PARKING LOT/GROUNDS",FALSE,915,9,41.82618602,-87.63139377
"4949","05/09/2016 03:00:00 PM","SCHOOL, PUBLIC, GROUNDS",TRUE,1031,10,41.83698257,-87.71864223
"4950","05/09/2016 06:30:00 PM","STREET",FALSE,1733,17,41.94849665,-87.69978752
"4951","05/09/2016 07:30:00 PM","SIDEWALK",FALSE,613,6,41.73901399,-87.64734813
"4952","05/09/2016 03:00:00 AM","STREET",FALSE,323,3,41.76581541,-87.60898484
"4953","05/09/2016 06:49:00 PM","STREET",FALSE,633,6,41.72203653,-87.60567447
"4954","05/09/2016 04:45:00 PM","RESIDENCE PORCH/HALLWAY",FALSE,334,3,41.76148464,-87.55806373
"4955","05/09/2016 03:06:00 PM","SIDEWALK",FALSE,1224,12,41.88311997,-87.6489413
"4956","05/09/2016 06:20:00 PM","PARK PROPERTY",FALSE,1233,12,41.86497663,-87.65662413
"4957","05/09/2016 05:15:00 PM","STREET",FALSE,1231,12,41.87151324,-87.67404668
"4958","05/09/2016 05:00:00 PM","STREET",TRUE,411,4,41.75145138,-87.58917351
"4959","05/09/2016 05:40:00 PM","PARKING LOT/GARAGE(NON.RESID.)",FALSE,2522,25,41.92290411,-87.74626658
"4960","05/09/2016 06:50:00 PM","RESIDENCE",FALSE,432,4,41.70772401,-87.53407768
"4961","05/09/2016 04:10:00 PM","SIDEWALK",TRUE,632,6,41.74024708,-87.60860173
"4962","05/09/2016 07:55:00 PM","STREET",FALSE,1211,12,41.89569882,-87.69109408
"4963","05/09/2016 04:30:00 PM","APARTMENT",FALSE,2535,25,41.90889258,-87.72527462
"4964","05/09/2016 12:00:00 AM","RESIDENCE-GARAGE",FALSE,1723,17,41.96374971,-87.72219785
"4965","05/09/2016 02:00:00 PM","RESIDENTIAL YARD (FRONT/BACK)",FALSE,1712,17,41.98031792,-87.71122658
"4966","05/09/2016 06:25:00 PM","SIDEWALK",FALSE,1733,17,41.93933094,-87.70779158
"4967","05/09/2016 03:32:00 PM","DRUG STORE",FALSE,2522,25,41.92419285,-87.74983018
"4968","05/09/2016 11:38:00 AM","OTHER",TRUE,1224,12,41.88152445,-87.66270693
"4969","05/09/2016 06:30:00 PM","GAS STATION",TRUE,623,6,41.75723069,-87.62473858
"4970","05/09/2016 07:35:00 PM","RESIDENCE PORCH/HALLWAY",FALSE,1132,11,41.87001168,-87.72622701
"4971","05/09/2016 06:10:00 PM","RESIDENTIAL YARD (FRONT/BACK)",FALSE,1132,11,41.87529197,-87.72370223
"4972","05/09/2016 06:40:00 PM","RESIDENCE",TRUE,511,5,41.71608399,-87.6030605
"4973","05/09/2016 06:10:00 PM","PARKING LOT/GARAGE(NON.RESID.)",TRUE,122,1,41.87654144,-87.63516849
"4974","05/09/2016 05:30:00 PM","SIDEWALK",TRUE,321,3,41.7709759,-87.59111807
"4975","05/09/2016 03:10:00 PM","SMALL RETAIL STORE",TRUE,833,8,41.75459296,-87.74152854
"4976","05/09/2016 08:45:00 PM","RESIDENCE PORCH/HALLWAY",TRUE,715,7,41.79141878,-87.67544379
"4977","05/09/2016 06:15:00 PM","CTA BUS",FALSE,1232,12,41.86717239,-87.64559794
"4978","05/09/2016 06:45:00 PM","SIDEWALK",TRUE,1914,19,41.96600267,-87.64463162
"4979","05/09/2016 06:30:00 AM","RESIDENCE",FALSE,1724,17,41.95573176,-87.71158339
"4980","05/09/2016 06:28:00 PM","PARKING LOT/GARAGE(NON.RESID.)",TRUE,731,7,41.76456916,-87.62834165
"4981","05/09/2016 07:30:00 AM","APARTMENT",FALSE,912,9,41.8257142,-87.67547071
"4982","05/09/2016 08:21:00 PM","STREET",TRUE,522,5,41.68106302,-87.62755896
"4983","05/09/2016 07:30:00 PM","RESIDENTIAL YARD (FRONT/BACK)",FALSE,825,8,41.77831322,-87.692153
"4984","05/09/2016 08:10:00 PM","ALLEY",TRUE,1412,14,41.93633789,-87.70997457
"4985","05/09/2016 04:15:00 PM","RESIDENCE",FALSE,813,8,41.79227698,-87.73661652
"4986","05/09/2016 05:00:00 PM","RESIDENTIAL YARD (FRONT/BACK)",FALSE,1511,15,41.89838252,-87.77337131
"4987","05/09/2016 08:24:00 PM","STREET",FALSE,2413,24,41.99651281,-87.69350638
"4988","05/09/2016 06:30:00 PM","APARTMENT",FALSE,2422,24,42.01858589,-87.66583567
"4989","05/09/2016 06:26:00 PM","APARTMENT",FALSE,2413,24,41.99297818,-87.70191054
"4990","05/09/2016 07:32:00 PM","APARTMENT",TRUE,1122,11,41.89062646,-87.72105534
"4991","05/09/2016 08:30:00 PM","RESIDENCE",FALSE,922,9,41.8093594,-87.70157484
"4992","05/09/2016 06:40:00 PM","STREET",FALSE,112,1,41.88040496,-87.62435615
"4993","05/09/2016 12:01:00 AM","STREET",FALSE,1422,14,41.90821476,-87.71296311
"4994","05/09/2016 06:30:00 PM","STREET",FALSE,231,2,41.79428284,-87.61921488
"4995","05/09/2016 04:16:00 AM","APARTMENT",FALSE,1214,12,41.88836675,-87.64431663
"4996","05/09/2016 07:35:00 PM","GAS STATION",FALSE,1434,14,41.91364408,-87.68730633
"4997","05/09/2016 07:50:00 PM","GAS STATION",FALSE,124,1,41.86844745,-87.64222859
"4998","05/09/2016 06:07:00 PM","STREET",FALSE,1722,17,41.96293656,-87.73086092
"4999","05/09/2016 09:11:00 PM","ALLEY",TRUE,1022,10,41.86542903,-87.70685677
"5000","05/09/2016 04:00:00 AM","APARTMENT",FALSE,1723,17,41.95376949,-87.71817572
"5001","05/09/2016 01:45:00 PM","PARKING LOT/GARAGE(NON.RESID.)",FALSE,423,4,41.74461423,-87.55463901
"5002","05/09/2016 07:30:00 PM","STREET",FALSE,913,9,41.84098291,-87.65697608
"5003","05/09/2016 08:00:00 PM","RESIDENTIAL YARD (FRONT/BACK)",FALSE,1422,14,41.90372272,-87.70997233
"5004","05/09/2016 10:20:00 AM","APARTMENT",FALSE,411,4,41.75781167,-87.5919918
"5005","05/09/2016 09:00:00 PM","STREET",FALSE,1212,12,41.90055765,-87.6869644
"5006","05/09/2016 06:45:00 PM","SIDEWALK",FALSE,732,7,41.76090356,-87.64430377
"5007","05/09/2016 03:00:00 AM","STREET",FALSE,735,7,41.76053084,-87.67098721
"5008","05/09/2016 09:30:00 PM","APARTMENT",FALSE,334,3,41.76472805,-87.56127231
"5009","05/09/2016 07:43:00 PM","PARKING LOT/GARAGE(NON.RESID.)",TRUE,332,3,41.77278606,-87.5862948
"5010","05/09/2016 09:20:00 PM","APARTMENT",FALSE,1913,19,41.96718966,-87.66015085
"5011","05/09/2016 02:30:00 PM","VACANT LOT/LAND",FALSE,312,3,41.77797068,-87.61435479
"5012","05/09/2016 12:00:00 PM","RESIDENCE",FALSE,712,7,41.78603321,-87.64616146
"5013","05/09/2016 09:50:00 PM","SIDEWALK",FALSE,1231,12,41.86896648,-87.66406814
"5014","05/09/2016 07:45:00 PM","GAS STATION",TRUE,932,9,41.79392461,-87.67358092
"5015","05/09/2016 11:00:00 AM","ABANDONED BUILDING",FALSE,613,6,41.74248039,-87.65109273
"5016","05/09/2016 10:04:00 PM","STREET",TRUE,1132,11,41.87074145,-87.72359861
"5017","05/09/2016 04:00:00 PM","STREET",FALSE,633,6,41.72997353,-87.60271637
"5018","05/09/2016 08:29:00 PM","ALLEY",TRUE,2223,22,41.7318063,-87.64349375
"5019","05/09/2016 03:00:00 AM","VEHICLE NON-COMMERCIAL",FALSE,614,6,41.74073014,-87.6680469
"5020","05/09/2016 08:28:00 PM","VEHICLE NON-COMMERCIAL",TRUE,733,7,41.76336093,-87.64588293
"5021","05/09/2016 04:00:00 PM","STREET",FALSE,633,6,41.72997353,-87.60271637
"5022","05/09/2016 08:00:00 PM","HOTEL/MOTEL",FALSE,1834,18,41.89146573,-87.62415304
"5023","05/09/2016 08:00:00 PM","RESIDENCE",FALSE,2522,25,41.92309544,-87.73285268
"5024","05/09/2016 01:30:00 PM","SIDEWALK",FALSE,213,2,41.83061185,-87.62324737
"5025","05/09/2016 04:20:00 PM","RESIDENTIAL YARD (FRONT/BACK)",FALSE,222,2,41.80706791,-87.60384375
"5026","05/09/2016 09:30:00 PM","APARTMENT",FALSE,215,2,41.81403288,-87.62133959
"5027","05/09/2016 09:57:00 PM","RESIDENCE PORCH/HALLWAY",FALSE,2535,25,41.90485063,-87.72637094
"5028","05/09/2016 09:17:00 PM","STREET",FALSE,323,3,41.76349427,-87.61037816
"5029","05/09/2016 10:45:00 PM","APARTMENT",FALSE,1211,12,41.89928323,-87.69609779
"5030","05/09/2016 09:19:00 PM","TAVERN/LIQUOR STORE",FALSE,1613,16,41.97662697,-87.78785665
"5031","05/09/2016 08:30:00 PM","APARTMENT",FALSE,1611,16,42.00530131,-87.81880482
"5032","05/09/2016 05:02:00 PM","APARTMENT",FALSE,323,3,41.76493642,-87.60798672
"5033","05/09/2016 10:00:00 PM","RESIDENCE",TRUE,511,5,41.70979549,-87.63238308
"5034","05/09/2016 10:35:00 PM","APARTMENT",FALSE,1135,11,41.86774381,-87.69960521
"5035","05/09/2016 09:44:00 PM","STREET",TRUE,2431,24,42.00796611,-87.66257634
"5036","05/09/2016 08:47:00 PM","APARTMENT",FALSE,624,6,41.75491912,-87.60615343
"5037","05/09/2016 11:41:00 PM","SIDEWALK",TRUE,312,3,41.77615028,-87.61552262
"5038","05/09/2016 10:15:00 PM","STREET",FALSE,724,7,41.77784992,-87.65033303
"5039","05/09/2016 07:15:00 PM","STREET",FALSE,634,6,41.7289684,-87.62897282
"5040","05/09/2016 09:35:00 AM","APARTMENT",FALSE,1134,11,41.86765263,-87.70448537
"5041","05/09/2016 09:50:00 PM","RESIDENCE",FALSE,633,6,41.72315741,-87.60933961
"5042","05/09/2016 09:00:00 PM","APARTMENT",FALSE,624,6,41.75071461,-87.60395076
"5043","05/09/2016 10:15:00 PM","RESIDENCE",FALSE,624,6,41.75084361,-87.60395297
"5044","05/09/2016 10:23:00 PM","STREET",FALSE,934,9,41.79461414,-87.64516767
"5045","05/09/2016 10:00:00 PM","ALLEY",TRUE,324,3,41.76519739,-87.60067472
"5046","05/09/2016 10:47:00 PM","RESIDENCE",TRUE,512,5,41.70250862,-87.63137096
